ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
688317.SH,20260123,21.29,0.7746,1.3969,1.04,,,1.2054,22.8995,31.1094,,,19215.7999,19215.7999,10654.8131,409104.3799,409104.3799,0
688317.SH,20260122,20.86,0.4331,0.7811,0.54,,,1.1811,22.437,30.4811,,,19215.7999,19215.7999,10654.8131,400841.5859,400841.5859,0
688317.SH,20260121,20.87,0.9264,1.6707,,,,1.1816,22.4478,30.4957,,,19215.7999,19215.7999,10654.8131,401033.7439,401033.7439,0
688317.SH,20260120,20.47,0.7797,1.4062,,,,1.159,22.0175,29.9112,,,19215.7999,19215.7999,10654.8131,393347.424,393347.424,0
688317.SH,20260119,20.52,0.9345,1.6854,0.86,,,1.1618,22.0713,29.9843,,,19215.7999,19215.7999,10654.8131,394308.2139,394308.2139,0
688317.SH,20260116,20.7,0.6622,1.1943,0.59,,,1.172,22.2649,30.2473,,,19215.7999,19215.7999,10654.8131,397767.0579,397767.0579,0
688317.SH,20260115,20.9,0.7044,1.2704,,,,1.1833,22.48,30.5396,,,19215.7999,19215.7999,10654.8131,401610.2179,401610.2179,0
688317.SH,20260114,21.08,1.2605,2.2732,1.12,,,1.1935,22.6737,30.8026,,,19215.7999,19215.7999,10654.8131,405069.0619,405069.0619,0
688317.SH,20260113,21.11,1.8766,3.3843,,,,1.1952,22.7059,30.8464,,,19215.7999,19215.7999,10654.8131,405645.5359,405645.5359,0
688317.SH,20260112,21.22,0.9287,1.6749,1.0,,,1.2014,22.8242,31.0072,,,19215.7999,19215.7999,10654.8131,407759.2739,407759.2739,0
688317.SH,20260109,21.19,0.8733,1.5751,1.01,,,1.1997,22.792,30.9633,,,19215.7999,19215.7999,10654.8131,407182.7999,407182.7999,0
688317.SH,20260108,21.07,0.9828,1.7725,,,,1.1929,22.6629,30.788,,,19215.7999,19215.7999,10654.8131,404876.9039,404876.9039,0
688317.SH,20260107,20.69,0.9457,1.7055,1.07,,,1.1714,22.2542,30.2327,,,19215.7999,19215.7999,10654.8131,397574.8999,397574.8999,0
688317.SH,20260106,20.92,0.8166,1.4727,0.99,,,1.1845,22.5016,30.5688,,,19215.7999,19215.7999,10654.8131,401994.5339,401994.5339,0
688317.SH,20260105,20.92,1.0393,1.8744,1.48,,,1.1845,22.5016,30.5688,,,19215.7999,19215.7999,10654.8131,401994.5339,401994.5339,0
